mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,tool,size,contigs,N50,SCG_completeness,domain,phylum,class,order,family,genus,species,MAG_derep,MAG_derep_num
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_20,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,2413855,350,10687,94,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,Collinsella tanakaei_1,190
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_13,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2689137,238,16441,82,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans_1,11
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_1,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2011741,563,4063,75,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Pullichristensenella,Pullichristensenella sp946496415,Pullichristensenella sp946496415_1,229
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_28,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2469998,716,3840,76,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544715,Fimivicinus sp900544715_1,116
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_57,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,1264094,651,2055,69,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Fimisoma,Fimisoma avicola,Fimisoma avicola_2,594
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_3,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2322115,296,12342,69,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha intestinigallinarum,Scatomorpha intestinigallinarum_1,74
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_maxbin2_023,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,maxbin2,2626261,713,11039,69,Bacteria,Bacillota,Clostridia,,,,Clostridia sp.,NA,NA
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_76,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,1342424,733,1923,61,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177,CAG-177 sp003538135,CAG-177 sp003538135_2,418
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_maxbin2_039,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,maxbin2,1642179,682,3123,69,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor sp.,NA,NA
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_19,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,574406,328,1731,61,Bacteria,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Metalachnospira,Metalachnospira sp900548595,Metalachnospira sp900548595_1,616
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_43,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2122850,70,45645,55,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Massilistercora,Massilistercora timonensis,Massilistercora timonensis_1,169
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_maxbin2_009,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,maxbin2,487404,17,28643,55,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sp.,NA,NA
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_7,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,5439682,343,31976,84,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,NA,NA
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_69,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,1639176,754,2418,53,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium merdipullorum,Ruthenibacterium merdipullorum_1,119
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_metabat2_26,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,metabat2,2282514,643,4139,63,Bacteria,Bacillota,Clostridia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna_J,Finegoldia magna_J_1,660
p23220-s379_SNT0010PR-S-day7,p23220-s379_SNT0010PR-S-day7_S378_concoct_32,P32,W8,P32_W8,SNT,2,D07,6/28/23,PR,concoct,1290892,749,1750,51,Bacteria,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum,Anaerotignum lactatifermentans,NA,NA
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,4658119,49,164602,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,6569176,183,81050,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_10,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,3947241,170,35546,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ innocuum,Clostridium_AQ innocuum_1,20
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_14,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,1941821,328,7332,98,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Fimisoma,Fimisoma avicola,Fimisoma avicola_1,254
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_57,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,1908439,319,7969,100,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,UMGS946,UMGS946 sp900544965,UMGS946 sp900544965_1,130
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_14,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,2854786,52,120063,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_8,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,2886122,45,99908,94,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_25,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,2496003,268,14738,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha intestinigallinarum,Scatomorpha intestinigallinarum_1,74
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_3,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,2541844,51,84436,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Scatavimonas,Scatavimonas sp900540275,Scatavimonas sp900540275_1,73
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_20,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,3076662,465,9419,94,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Dielma,Dielma fastidiosa,Dielma fastidiosa_1,192
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_32,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,2363702,89,45524,88,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Massilistercora,Massilistercora timonensis,Massilistercora timonensis_1,169
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_29,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,1978261,364,6670,84,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_62,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,1113045,542,2262,79,NA,NA,NA,NA,NA,NA,NA,NA_1,23
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_26,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,3752496,963,4650,82,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Frisingicoccus,Frisingicoccus sp902471845,Frisingicoccus sp902471845_1,109
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_25,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,2239647,1095,2244,92,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,NA,NA
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_22,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,metabat2,3468465,884,4559,100,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma merdipullorum,NA,NA
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_59,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,1897915,1159,1588,75,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Pullichristensenella,Pullichristensenella sp946496415,NA,NA
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_67,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,concoct,4669513,892,6128,86,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium lactatiformans,NA,NA
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_27,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,1858448,53,62371,100,NA,NA,NA,NA,NA,NA,NA,NA_1,23
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_38,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2089187,135,38760,100,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,UMGS946,UMGS946 sp900544965,UMGS946 sp900544965_1,130
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_metabat2_18,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,metabat2,1896082,96,31090,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Vescimonas,Vescimonas sp000435975,Vescimonas sp000435975_1,93
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_36,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2564888,195,19925,98,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Fimisoma,Fimisoma avicola,Fimisoma avicola_1,254
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_55,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2542773,207,18126,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha intestinigallinarum,Scatomorpha intestinigallinarum_1,74
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_73,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2827911,46,123620,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_18,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,1503040,256,8989,96,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium swidsinskii,Bifidobacterium swidsinskii_1,486
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_75,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2607035,47,133221,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Scatavimonas,Scatavimonas sp900540275,Scatavimonas sp900540275_1,73
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_45,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2301418,90,44234,98,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Massilistercora,Massilistercora timonensis,Massilistercora timonensis_1,169
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_26,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,3470216,271,27373,98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_63,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,1538176,401,4989,98,Bacteria,Bacillota,Clostridia,TANB77,CAG-508,CAG-273,CAG-273 sp000438355,CAG-273 sp000438355_1,349
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_metabat2_21,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,metabat2,2338598,169,21511,96,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,Collinsella tanakaei_1,190
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_12,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,2400570,541,5735,80,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544715,Fimivicinus sp900544715_1,116
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_41,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,5913579,743,11180,84,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea_D,Dorea_D sp900543415,NA,NA
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_metabat2_20,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,metabat2,4332632,703,8090,65,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_1,16
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_metabat2_22,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,metabat2,2616822,831,3506,75,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma merdipullorum,NA,NA
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_80,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,1703045,1028,1690,61,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum stercoripullorum,Anaerobutyricum stercoripullorum_2,499
p23220-s381_SNT0010PR-S-day21,p23220-s381_SNT0010PR-S-day21_S380_concoct_7,P32,W10,P32_W10,SNT,2,D21,7/12/23,PR,concoct,1113805,680,1644,51,Bacteria,Bacillota,DTU025,DTUO25,HGM14224,HGM14224,HGM14224 sp900761905,NA,NA
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_6,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,4678884,48,152010,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_1,16
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_9,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,3083504,55,109583,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_maxbin2_005,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,maxbin2,4127620,254,57566,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ innocuum,Clostridium_AQ innocuum_1,20
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_10,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,2788309,35,123620,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_17,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,2249903,380,7656,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Scatavimonas,Scatavimonas sp900540275,Scatavimonas sp900540275_1,73
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_20,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,2037282,76,33091,94,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Massilistercora,Massilistercora timonensis,Massilistercora timonensis_1,169
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_2,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,2326875,364,8439,92,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha intestinigallinarum,Scatomorpha intestinigallinarum_1,74
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_concoct_0,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,concoct,3553033,540,8528,94,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma merdipullorum,Limiplasma merdipullorum_1,138
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_18,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,2663841,429,8555,94,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma merdipullorum,NA,NA
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_concoct_14,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,concoct,4390613,905,5855,80,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia,Emergencia sp.,Emergencia sp._1,556
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_metabat2_14,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,metabat2,1588787,465,3886,65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
p23220-s382_SNT0010PR-S-day28,p23220-s382_SNT0010PR-S-day28_S381_maxbin2_022,P32,W11,P32_W11,SNT,2,D28,7/19/23,PR,maxbin2,3366554,1912,1685,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_maxbin2_001,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,maxbin2,4704267,53,332053,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_concoct_10,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,concoct,2977240,61,101458,100,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis_1,2
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_concoct_0,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,concoct,6301598,199,57918,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_concoct_15,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,concoct,3971964,57,144828,98,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ innocuum,Clostridium_AQ innocuum_1,20
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_metabat2_4,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,metabat2,5902810,112,77321,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,Blautia hominis_1,313
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_maxbin2_007,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,maxbin2,2585646,261,16051,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Hominimerdicola,Hominimerdicola aceti,Hominimerdicola aceti_1,22
p23220-s383_SNT0011PR-S-day0,p23220-s383_SNT0011PR-S-day0_S382_concoct_1,P50,W7,P50_W7,SNT,2,D00,6/21/23,PR,concoct,2917250,369,11281,82,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,Anaerostipes caccae,Anaerostipes caccae_1,56
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_concoct_103,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,concoct,2974451,34,202245,100,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis_1,2
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_17,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,4470853,125,61655,100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_C,Enterobacter hormaechei_C_1,209
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_38,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,2220171,56,60556,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_concoct_55,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,concoct,1658824,247,9460,100,NA,NA,NA,NA,NA,NA,NA,NA_1,23
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_14,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,2002166,140,24078,98,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum_1,13
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_concoct_85,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,concoct,2100253,111,28648,96,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Fimisoma,Fimisoma sp000435715,Fimisoma sp000435715_1,36
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_concoct_17,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,concoct,1987706,40,84389,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,PeH17,PeH17 sp000435055,PeH17 sp000435055_1,26
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_39,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,1867131,138,21902,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,SFEL01,SFEL01 sp004557245,SFEL01 sp004557245_1,60
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_65,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,1867197,270,10273,98,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella sp.,Collinsella sp._1,31
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_28,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,2308583,90,38271,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter torques,Mediterraneibacter torques_1,5
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_33,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,4012023,55,140718,94,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Clostridium_AQ,Clostridium_AQ innocuum,Clostridium_AQ innocuum_1,20
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_24,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,2501556,323,10760,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
p23220-s384_SNT0011PR-S-day7,p23220-s384_SNT0011PR-S-day7_S383_metabat2_70,P50,W8,P50_W8,SNT,2,D07,6/28/23,PR,metabat2,2905257,84,54083,96,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Faecivicinus,Faecivicinus sp.,Faecivicinus sp._1,228
